tagcategory_id,title_de,title_en,suggestion,created_by
3,Betriebswirt/in (Fachschule) - Recht,Betriebswirt/in (Fachschule) - Recht,yes,0
3,Betriebswirt/in (Fachschule) - Sozialwesen,Betriebswirt/in (Fachschule) - Sozialwesen,yes,0
3,Betriebswirt/in (Fachschule) - Sportmanagement ,Betriebswirt/in (Fachschule) - Sportmanagement ,yes,0
3,Betriebswirt/in (Fachschule) - Steuern,Betriebswirt/in (Fachschule) - Steuern,yes,0
3,Betriebswirt/in (Fachschule) - Textil,Betriebswirt/in (Fachschule) - Textil,yes,0
3,Betriebswirt/in (Fachschule) - Touristik/Reiseverkehr,Betriebswirt/in (Fachschule) - Touristik/Reiseverkehr,yes,0
3,Betriebswirt/in (Fachschule) - Unternehmensführung,Betriebswirt/in (Fachschule) - Unternehmensführung,yes,0
3,Betriebswirt/in (Fachschule) - Verkehr,Betriebswirt/in (Fachschule) - Verkehr,yes,0
3,Betriebswirt/in (Fachschule) - Versicherung,Betriebswirt/in (Fachschule) - Versicherung,yes,0
3,Betriebswirt/in (Fachschule) - Verwaltung,Betriebswirt/in (Fachschule) - Verwaltung,yes,0
3,Betriebswirt/in (Fachschule) - Vieh und Fleisch,Betriebswirt/in (Fachschule) - Vieh und Fleisch,yes,0
3,Betriebswirt/in (geprüft) ,Betriebswirt/in (geprüft) ,yes,0
3,Betriebswirt/in (Hochschule),Betriebswirt/in (Hochschule),yes,0
3,Betriebswirt/in (Hochschule) - allg. Betriebswirtschaft ,Betriebswirt/in (Hochschule) - allg. Betriebswirtschaft ,yes,0
3,Betriebswirt/in (Hochschule) - Automobilwirtschaft ,Betriebswirt/in (Hochschule) - Automobilwirtschaft ,yes,0
3,Betriebswirt/in (Hochschule) - Bank und Finanzdienstl. ,Betriebswirt/in (Hochschule) - Bank und Finanzdienstl. ,yes,0
3,Betriebswirt/in (Hochschule) - Bauwirtschaft,Betriebswirt/in (Hochschule) - Bauwirtschaft,yes,0
3,Betriebswirt/in (Hochschule) - Dienstleistungsmanagement ,Betriebswirt/in (Hochschule) - Dienstleistungsmanagement ,yes,0
3,Betriebswirt/in (Hochschule) - E-Business ,Betriebswirt/in (Hochschule) - E-Business ,yes,0
3,Betriebswirt/in (Hochschule) - Handel ,Betriebswirt/in (Hochschule) - Handel ,yes,0
3,Betriebswirt/in (Hochschule) - Handwerksmanagement,Betriebswirt/in (Hochschule) - Handwerksmanagement,yes,0
3,Betriebswirt/in (Hochschule) - Hotelmanagement,Betriebswirt/in (Hochschule) - Hotelmanagement,yes,0
3,Betriebswirt/in (Hochschule) - Immobilien,Betriebswirt/in (Hochschule) - Immobilien,yes,0
3,Betriebswirt/in (Hochschule) - Industrie ,Betriebswirt/in (Hochschule) - Industrie ,yes,0
3,Betriebswirt/in (Hochschule) - Internationale Wirtschaft,Betriebswirt/in (Hochschule) - Internationale Wirtschaft,yes,0
3,Betriebswirt/in (Hochschule) - Krankenversicherung ,Betriebswirt/in (Hochschule) - Krankenversicherung ,yes,0
3,Betriebswirt/in (Hochschule) - Logistik ,Betriebswirt/in (Hochschule) - Logistik ,yes,0
3,Betriebswirt/in (Hochschule) - Marketing,Betriebswirt/in (Hochschule) - Marketing,yes,0
3,Betriebswirt/in (Hochschule) - Marktforschung ,Betriebswirt/in (Hochschule) - Marktforschung ,yes,0
3,Betriebswirt/in (Hochschule) - Personalmanagement,Betriebswirt/in (Hochschule) - Personalmanagement,yes,0
3,Betriebswirt/in (Hochschule) - Rechnungswesen u. Controlling ,Betriebswirt/in (Hochschule) - Rechnungswesen u. Controlling ,yes,0
3,Betriebswirt/in (Hochschule) - Regionalmanagement ,Betriebswirt/in (Hochschule) - Regionalmanagement ,yes,0
3,Betriebswirt/in (Hochschule) - Sozialversicherung ,Betriebswirt/in (Hochschule) - Sozialversicherung ,yes,0
3,Betriebswirt/in (Hochschule) - Steuern und Prüfungswesen ,Betriebswirt/in (Hochschule) - Steuern und Prüfungswesen ,yes,0
3,Betriebswirt/in (Hochschule) - Technische Betriebswirtsch. ,Betriebswirt/in (Hochschule) - Technische Betriebswirtsch. ,yes,0
3,Betriebswirt/in (Hochschule) - Touristik,Betriebswirt/in (Hochschule) - Touristik,yes,0
3,Betriebswirt/in (Hochschule) - Umweltökonomie ,Betriebswirt/in (Hochschule) - Umweltökonomie ,yes,0
3,"Betriebswirt/in (Hochschule) - Unternehmensführung, Managem.","Betriebswirt/in (Hochschule) - Unternehmensführung, Managem.",yes,0
3,Betriebswirt/in (Hochschule) - Verkehr ,Betriebswirt/in (Hochschule) - Verkehr ,yes,0
3,Betriebswirt/in (Hochschule) - Versicherung,Betriebswirt/in (Hochschule) - Versicherung,yes,0
3,"Betriebswirt/in (Hochschule) - Werbung, Marketingkommunik.","Betriebswirt/in (Hochschule) - Werbung, Marketingkommunik.",yes,0
3,Betriebswirt/in (staatl. gepr.) - Absatz-/Werbewesen ,Betriebswirt/in (staatl. gepr.) - Absatz-/Werbewesen ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Bauwirtschaft ,Betriebswirt/in (staatl. gepr.) - Bauwirtschaft ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Drogerie ,Betriebswirt/in (staatl. gepr.) - Drogerie ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Druck ,Betriebswirt/in (staatl. gepr.) - Druck ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Eisenwaren/Hausrat ,Betriebswirt/in (staatl. gepr.) - Eisenwaren/Hausrat ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Fremdsprachen ,Betriebswirt/in (staatl. gepr.) - Fremdsprachen ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Getränke ,Betriebswirt/in (staatl. gepr.) - Getränke ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Großhaushalt ,Betriebswirt/in (staatl. gepr.) - Großhaushalt ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Grundst.- und Wohnungsw. ,Betriebswirt/in (staatl. gepr.) - Grundst.- und Wohnungsw. ,yes,0
3,"Betriebswirt/in (staatl. gepr.) - Hotel-, Gaststättengewerbe ","Betriebswirt/in (staatl. gepr.) - Hotel-, Gaststättengewerbe ",yes,0
3,Betriebswirt/in (staatl. gepr.) - Leistungswirtschaft ,Betriebswirt/in (staatl. gepr.) - Leistungswirtschaft ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Logistik ,Betriebswirt/in (staatl. gepr.) - Logistik ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Marketing ,Betriebswirt/in (staatl. gepr.) - Marketing ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Medizin ,Betriebswirt/in (staatl. gepr.) - Medizin ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Öffentlichkeitsarbeit ,Betriebswirt/in (staatl. gepr.) - Öffentlichkeitsarbeit ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Organisat./Datenverarb. ,Betriebswirt/in (staatl. gepr.) - Organisat./Datenverarb. ,yes,0
3,"Betriebswirt/in (staatl. gepr.) - Person.Sozi.,Ausbildungsw. ","Betriebswirt/in (staatl. gepr.) - Person.Sozi.,Ausbildungsw. ",yes,0
3,Betriebswirt/in (staatl. gepr.) - Recht ,Betriebswirt/in (staatl. gepr.) - Recht ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Schwerp.Gesundheitsökonomi ,Betriebswirt/in (staatl. gepr.) - Schwerp.Gesundheitsökonomi ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Sekretariat ,Betriebswirt/in (staatl. gepr.) - Sekretariat ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Versicherung ,Betriebswirt/in (staatl. gepr.) - Versicherung ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Werbung ,Betriebswirt/in (staatl. gepr.) - Werbung ,yes,0
3,Betriebswirt/in (staatl. gepr.) - Wohnungsw. Realkredit ,Betriebswirt/in (staatl. gepr.) - Wohnungsw. Realkredit ,yes,0
3,Betriebswirt/in (staatl.gepr.) - Informationsverarbeitung ,Betriebswirt/in (staatl.gepr.) - Informationsverarbeitung ,yes,0
3,Betriebswirtschaftliche/r Assistent/in Gesundheitswesen ,Betriebswirtschaftliche/r Assistent/in Gesundheitswesen ,yes,0
3,"Betriebswirtschaftslehre, Business Administration (grundst.)","Betriebswirtschaftslehre, Business Administration (grundst.)",yes,0
3,"Betriebswirtschaftslehre, Business Administration (weiterf.)","Betriebswirtschaftslehre, Business Administration (weiterf.)",yes,0
3,Betriebszimmer(er/in) ,Betriebszimmer(er/in) ,yes,0
3,Bewährungshelfer/in,Bewährungshelfer/in,yes,0
3,Bewegungspädagoge/-pädagogin ,Bewegungspädagoge/-pädagogin ,yes,0
3,Bewegungstherapeut/in,Bewegungstherapeut/in,yes,0
3,Bezirksdirektor/in (Bausparkasse) ,Bezirksdirektor/in (Bausparkasse) ,yes,0
3,Bezirksdirektor/in (Krankenversicherung) ,Bezirksdirektor/in (Krankenversicherung) ,yes,0
3,Bezirksleiter/in,Bezirksleiter/in,yes,0
3,Bezirksleiter/in (Bausparkasse) ,Bezirksleiter/in (Bausparkasse) ,yes,0
3,Bezirksleiter/in (Versicherung) ,Bezirksleiter/in (Versicherung) ,yes,0
3,Bezirksnotar/in ,Bezirksnotar/in ,yes,0
3,Bezirksvertreter/in ,Bezirksvertreter/in ,yes,0
3,Bibliothekar/in ,Bibliothekar/in ,yes,0
3,Bibliothekar/in - Staatliche Allgemeinbibliotheken ,Bibliothekar/in - Staatliche Allgemeinbibliotheken ,yes,0
3,Bibliothekar/in - Wissenschaftliche Bibliotheken ,Bibliothekar/in - Wissenschaftliche Bibliotheken ,yes,0
3,"Bibliotheks-, Informationswissenschaft (grundständig)","Bibliotheks-, Informationswissenschaft (grundständig)",yes,0
3,"Bibliotheks-, Informationswissenschaft (weiterführend)","Bibliotheks-, Informationswissenschaft (weiterführend)",yes,0
3,Bibliotheksassistent/in ,Bibliotheksassistent/in ,yes,0
3,Bibliotheksfacharbeiter/in ,Bibliotheksfacharbeiter/in ,yes,0
3,Biersieder/in ,Biersieder/in ,yes,0
3,Bilanzbuchhalter/in,Bilanzbuchhalter/in,yes,0
3,Bildeinrahmer/in,Bildeinrahmer/in,yes,0
3,Bildende Künste (grundständig),Bildende Künste (grundständig),yes,0
3,Bildende Künste (weiterführend),Bildende Künste (weiterführend),yes,0
3,Bildende/r Künstler/in ,Bildende/r Künstler/in ,yes,0
3,Bilderglaser/in ,Bilderglaser/in ,yes,0
3,Bildgeräteelektroniker/in ,Bildgeräteelektroniker/in ,yes,0
3,Bildgießer/in ,Bildgießer/in ,yes,0
3,Bildhauer/in,Bildhauer/in,yes,0
3,Bildmischer/in ,Bildmischer/in ,yes,0
3,Bildredakteur/in,Bildredakteur/in,yes,0
3,Bildschirmsetzer/in ,Bildschirmsetzer/in ,yes,0
3,Bildtechniker/in ,Bildtechniker/in ,yes,0
3,"Bildungs-, Studienberater/in","Bildungs-, Studienberater/in",yes,0
3,Bildungsforscher/in,Bildungsforscher/in,yes,0
3,Bildungsmanagement (weiterführend),Bildungsmanagement (weiterführend),yes,0
3,Bildungsmanager/in,Bildungsmanager/in,yes,0
3,Bildungsreferent/in,Bildungsreferent/in,yes,0
3,Bildweber/in ,Bildweber/in ,yes,0
3,Bindemittelfacharbeiter/in ,Bindemittelfacharbeiter/in ,yes,0
3,Binnenfischer/in ,Binnenfischer/in ,yes,0
3,Binnenschiffer/in,Binnenschiffer/in,yes,0
3,Biochemie (grundständig),Biochemie (grundständig),yes,0
3,Biochemie (weiterführend),Biochemie (weiterführend),yes,0
3,Biochemiker/in,Biochemiker/in,yes,0
3,Bioinformatik (grundständig),Bioinformatik (grundständig),yes,0
3,Bioinformatik (weiterführend),Bioinformatik (weiterführend),yes,0
3,Bioinformatiker/in,Bioinformatiker/in,yes,0
3,Biokosmetiker/in,Biokosmetiker/in,yes,0
3,Biologe/Biologin,Biologe/Biologin,yes,0
3,Biologe/Biologin - Agrarbiologie ,Biologe/Biologin - Agrarbiologie ,yes,0
3,Biologe/Biologin - allgemeine Biologie ,Biologe/Biologin - allgemeine Biologie ,yes,0
3,Biologe/Biologin - Forensik ,Biologe/Biologin - Forensik ,yes,0
3,Biologe/Biologin - Humanbiologie ,Biologe/Biologin - Humanbiologie ,yes,0
3,Biologe/Biologin - Molekularbiologie ,Biologe/Biologin - Molekularbiologie ,yes,0
3,Biologe/Biologin (BA/FH/Uni) - alle Fachrichtungen ,Biologe/Biologin (BA/FH/Uni) - alle Fachrichtungen ,yes,0
3,Biologie (grundständig),Biologie (grundständig),yes,0
3,Biologie (weiterführend),Biologie (weiterführend),yes,0
3,Biologielaborant/in,Biologielaborant/in,yes,0
3,Biologiemodellmacher/in,Biologiemodellmacher/in,yes,0
3,Biologisch-technische/r Assistent/in,Biologisch-technische/r Assistent/in,yes,0
3,Biomathematik (grundständig),Biomathematik (grundständig),yes,0
3,Biomathematik (weiterführend),Biomathematik (weiterführend),yes,0
3,Biomathematiker/in,Biomathematiker/in,yes,0
3,Biomechanik (weiterführend),Biomechanik (weiterführend),yes,0
3,Biomed. Fachanalytiker/in - Hämatologie,Biomed. Fachanalytiker/in - Hämatologie,yes,0
3,Biomed. Fachanalytiker/in - Histologie,Biomed. Fachanalytiker/in - Histologie,yes,0
3,"Biomed. Fachanalytiker/in - Immunhämatolog.,Transfusionsmed.","Biomed. Fachanalytiker/in - Immunhämatolog.,Transfusionsmed.",yes,0
3,"Biomed. Fachanalytiker/in - klinische Chemie, Pathobiochemie","Biomed. Fachanalytiker/in - klinische Chemie, Pathobiochemie",yes,0
3,"Biomed. Fachanalytiker/in - molekulare Biologie, Diagnostik","Biomed. Fachanalytiker/in - molekulare Biologie, Diagnostik",yes,0
3,"Biomed. Fachanalytiker/in -med. Mikrobio., Virolog., Hygiene","Biomed. Fachanalytiker/in -med. Mikrobio., Virolog., Hygiene",yes,0
3,"Biomedizin, Molekulare Medizin (grundständig)","Biomedizin, Molekulare Medizin (grundständig)",yes,0
3,"Biomedizin, Molekulare Medizin (weiterführend)","Biomedizin, Molekulare Medizin (weiterführend)",yes,0
3,"Biometrie, Biostatistik (weiterführend)","Biometrie, Biostatistik (weiterführend)",yes,0
3,Biometriker/in,Biometriker/in,yes,0
3,Bionik (grundständig),Bionik (grundständig),yes,0
3,Bionik (weiterführend),Bionik (weiterführend),yes,0
3,Bioniker/in ,Bioniker/in ,yes,0
3,Bioökonomie (weiterführend),Bioökonomie (weiterführend),yes,0
3,Biophysik (grundständig),Biophysik (grundständig),yes,0
3,Biophysik (weiterführend),Biophysik (weiterführend),yes,0
3,Biophysiker/in,Biophysiker/in,yes,0
3,Biophysiker/in (Uni) ,Biophysiker/in (Uni) ,yes,0
3,Biotechnologie (grundständig),Biotechnologie (grundständig),yes,0
3,Biotechnologie (weiterführend),Biotechnologie (weiterführend),yes,0
3,Biotechnologische/r Assistent/in ,Biotechnologische/r Assistent/in ,yes,0
3,"Biowissenschaften, Life Sciences (grundständig)","Biowissenschaften, Life Sciences (grundständig)",yes,0
3,"Biowissenschaften, Life Sciences (weiterführend)","Biowissenschaften, Life Sciences (weiterführend)",yes,0
3,Biowissenschaftler/in,Biowissenschaftler/in,yes,0
3,Blaudrucker/in ,Blaudrucker/in ,yes,0
3,"Blech-, Kunststoffschlosserhelfer/in ","Blech-, Kunststoffschlosserhelfer/in ",yes,0
3,Blechlocher/in ,Blechlocher/in ,yes,0
3,Blechpresser/in,Blechpresser/in,yes,0
3,Blechrichter/in ,Blechrichter/in ,yes,0
3,Blechschlosser/in ,Blechschlosser/in ,yes,0
3,Blechzieher/in ,Blechzieher/in ,yes,0
3,Bleicher/in (Textilveredlung) ,Bleicher/in (Textilveredlung) ,yes,0
3,Bleiglaser/in ,Bleiglaser/in ,yes,0
3,Bleilöter/in ,Bleilöter/in ,yes,0
3,Bleipressenführer/in ,Bleipressenführer/in ,yes,0
3,Blindenschriftsetzer/in ,Blindenschriftsetzer/in ,yes,0
3,Blitzschutzmonteur/in,Blitzschutzmonteur/in,yes,0
3,Blockfahrer/in (Walzer/in) ,Blockfahrer/in (Walzer/in) ,yes,0
3,Blockgesell(e/in) ,Blockgesell(e/in) ,yes,0
3,Blumenbinde(r)meister/in ,Blumenbinde(r)meister/in ,yes,0
3,Blumenbinder/in ,Blumenbinder/in ,yes,0
3,Blumenbinder/in (Naturblumen) ,Blumenbinder/in (Naturblumen) ,yes,0
3,Blumenverkäufer/in ,Blumenverkäufer/in ,yes,0
3,Bobath-Therapeut/in,Bobath-Therapeut/in,yes,0
3,Bodenchemiker/in (Uni) ,Bodenchemiker/in (Uni) ,yes,0
3,Bodenformer/in (Gießerei) ,Bodenformer/in (Gießerei) ,yes,0
3,Bodenlederstanzer/in ,Bodenlederstanzer/in ,yes,0
3,Bodenleger/in,Bodenleger/in,yes,0
3,Bodensteward/-stewardess,Bodensteward/-stewardess,yes,0
3,Bogenmacher/in,Bogenmacher/in,yes,0
3,Bogenmachermeister/in,Bogenmachermeister/in,yes,0
3,"Bohrarbeiter/in (Erdöl-, Erdgasgewinnung) ","Bohrarbeiter/in (Erdöl-, Erdgasgewinnung) ",yes,0
3,Bohrarbeiter/in (Tiefbau) ,Bohrarbeiter/in (Tiefbau) ,yes,0
3,Bohrer/in,Bohrer/in,yes,0
3,Bohrerhelfer/in ,Bohrerhelfer/in ,yes,0
3,Bohrgehilfe/in (Brunnenbau) ,Bohrgehilfe/in (Brunnenbau) ,yes,0
3,Bohrgeräteführer/in,Bohrgeräteführer/in,yes,0
3,Bohrmaschineneinrichter/in ,Bohrmaschineneinrichter/in ,yes,0
3,Bohrmaschinist/in,Bohrmaschinist/in,yes,0
3,Bohrtechniker/in - Servicebereich ,Bohrtechniker/in - Servicebereich ,yes,0
3,Bohrwerkdreher/in ,Bohrwerkdreher/in ,yes,0
3,Bohrwerkseinrichter/in ,Bohrwerkseinrichter/in ,yes,0
3,Bonbonmacher/in ,Bonbonmacher/in ,yes,0
3,Boots- und Schiffbauermeister/in,Boots- und Schiffbauermeister/in,yes,0
3,Bootsbauer/in,Bootsbauer/in,yes,0
3,"Bootsbauer/in - Neu-, Aus- und Umbau","Bootsbauer/in - Neu-, Aus- und Umbau",yes,0
3,Bootsbauer/in - Technik,Bootsbauer/in - Technik,yes,0
3,Bootsbauer/in (ohne Fachrichtungen) ,Bootsbauer/in (ohne Fachrichtungen) ,yes,0
3,Bootsbauermeister/in ,Bootsbauermeister/in ,yes,0
3,Bootsführer/in (Binnenschifffahrt) ,Bootsführer/in (Binnenschifffahrt) ,yes,0
3,Bootsmann/-frau/Pumpenmann/-frau,Bootsmann/-frau/Pumpenmann/-frau,yes,0
3,Borddienstleiter/in (Airline Catering) ,Borddienstleiter/in (Airline Catering) ,yes,0
3,Bordmechaniker/in (Flugdiensttechniker/in) ,Bordmechaniker/in (Flugdiensttechniker/in) ,yes,0
3,Bordsteinsetzer/in ,Bordsteinsetzer/in ,yes,0
3,Börsenhändler/in,Börsenhändler/in,yes,0
3,Borstpinselmacher/in ,Borstpinselmacher/in ,yes,0
3,Bortenmacher/in ,Bortenmacher/in ,yes,0
3,Bote/Botin ,Bote/Botin ,yes,0
3,Botenfahrer/in,Botenfahrer/in,yes,0
3,Böttcher/in,Böttcher/in,yes,0
3,Böttchermeister/in,Böttchermeister/in,yes,0
3,Boxlehrer/in,Boxlehrer/in,yes,0
3,Brandschutzfachkraft,Brandschutzfachkraft,yes,0
3,Brandschutzfachkraft (Brandschutzmonteur/in),Brandschutzfachkraft (Brandschutzmonteur/in),yes,0
3,Brandschutzglaser/in ,Brandschutzglaser/in ,yes,0
3,Brandschutzsteiger/in ,Brandschutzsteiger/in ,yes,0
3,Branntsteinhersteller/in ,Branntsteinhersteller/in ,yes,0
3,Branntsteinherstellerhelfer/in ,Branntsteinherstellerhelfer/in ,yes,0
3,Brau- und Getränketechnologe/-technologin,Brau- und Getränketechnologe/-technologin,yes,0
3,Brauer- und Mälzermeister/in,Brauer- und Mälzermeister/in,yes,0
3,Brauer/in und Mälzer/in,Brauer/in und Mälzer/in,yes,0
3,"Brauerei-, Getränketechnologie (grundständig)","Brauerei-, Getränketechnologie (grundständig)",yes,0
3,"Brauerei-, Getränketechnologie (weiterführend)","Brauerei-, Getränketechnologie (weiterführend)",yes,0
3,Brecher/in (Textilveredlung) ,Brecher/in (Textilveredlung) ,yes,0
3,Brenner/in,Brenner/in,yes,0
3,Brennereitechniker/in ,Brennereitechniker/in ,yes,0
3,Brennschneider/in,Brennschneider/in,yes,0
3,Brennschneiderhelfer/in ,Brennschneiderhelfer/in ,yes,0
3,Brillenfassungsmacher/in ,Brillenfassungsmacher/in ,yes,0
3,Brillengestellmacher/in (Metall) ,Brillengestellmacher/in (Metall) ,yes,0
3,Brillenoptiker/in ,Brillenoptiker/in ,yes,0
3,Brillenoptikschleifer/in ,Brillenoptikschleifer/in ,yes,0
3,Broschürer/in - Buchbinderhandwerk ,Broschürer/in - Buchbinderhandwerk ,yes,0
3,Brotbäcker/in ,Brotbäcker/in ,yes,0
3,Brückenfahrer/in (Containerbrücke) ,Brückenfahrer/in (Containerbrücke) ,yes,0
3,Brückenkranführer/in,Brückenkranführer/in,yes,0
3,Brückenwärter/in,Brückenwärter/in,yes,0
3,Brunnenbauer/in,Brunnenbauer/in,yes,0
3,Brunnenbauermeister/in,Brunnenbauermeister/in,yes,0
3,Brunnenbauvorarbeiter/in ,Brunnenbauvorarbeiter/in ,yes,0
3,Buchbinder/in,Buchbinder/in,yes,0
3,Buchbinder/in - Buchfertigung (Serie) ,Buchbinder/in - Buchfertigung (Serie) ,yes,0
3,Buchbinder/in - Druckweiterverarbeitung (Serie) ,Buchbinder/in - Druckweiterverarbeitung (Serie) ,yes,0
3,Buchbinder/in - Einzel- und Sonderfertigung ,Buchbinder/in - Einzel- und Sonderfertigung ,yes,0
3,Buchbinder/in - Restaurierungsarbeiten,Buchbinder/in - Restaurierungsarbeiten,yes,0
3,Buchbinder/in (mit Fachrichtungen) ,Buchbinder/in (mit Fachrichtungen) ,yes,0
3,Buchbinderhelfer/in ,Buchbinderhelfer/in ,yes,0
3,Buchbindermeister/in,Buchbindermeister/in,yes,0
3,Buchblockmacher/in ,Buchblockmacher/in ,yes,0
3,Buchdrucker/in,Buchdrucker/in,yes,0
3,Buchdruckermeister/in ,Buchdruckermeister/in ,yes,0
3,Büchereiangestellte/r ,Büchereiangestellte/r ,yes,0
3,Buchfertigmacher/in ,Buchfertigmacher/in ,yes,0
3,Buchführungsfachkraft ,Buchführungsfachkraft ,yes,0
3,Buchhalter/in,Buchhalter/in,yes,0
3,"Buchhandel, Verlagswirtschaft (grundständig)","Buchhandel, Verlagswirtschaft (grundständig)",yes,0
3,"Buchhandel, Verlagswirtschaft (weiterführend)","Buchhandel, Verlagswirtschaft (weiterführend)",yes,0
3,Buchhändler/in,Buchhändler/in,yes,0
3,Buchhändler/in (FS) ,Buchhändler/in (FS) ,yes,0
3,Buchhändler/in (Hochschule) ,Buchhändler/in (Hochschule) ,yes,0
3,Buchprüfer/in (vereidigte/r) ,Buchprüfer/in (vereidigte/r) ,yes,0
3,Büchsenmacher/in,Büchsenmacher/in,yes,0
3,Büchsenmachermeister/in,Büchsenmachermeister/in,yes,0
3,Buchwissenschaft (grundständig),Buchwissenschaft (grundständig),yes,0
3,Buchwissenschaft (weiterführend),Buchwissenschaft (weiterführend),yes,0
3,Buchwissenschaftler/in ,Buchwissenschaftler/in ,yes,0
3,Büfettkraft,Büfettkraft,yes,0
3,Bügler/in,Bügler/in,yes,0
3,Bügler/in - Bekleidungsindustrie ,Bügler/in - Bekleidungsindustrie ,yes,0
3,Bügler/in - Färber- und Chemischreinigerhandwerk ,Bügler/in - Färber- und Chemischreinigerhandwerk ,yes,0
3,Bühnen- und Kostümbildner/in ,Bühnen- und Kostümbildner/in ,yes,0
3,"Bühnen-, Kostümbild (grundständig)","Bühnen-, Kostümbild (grundständig)",yes,0
3,"Bühnen-, Kostümbild (weiterführend)","Bühnen-, Kostümbild (weiterführend)",yes,0
3,Bühnenarbeiter/in,Bühnenarbeiter/in,yes,0
3,Bühnenarbeiter/in (Theater) ,Bühnenarbeiter/in (Theater) ,yes,0
3,Bühnenbild-Assistent/in,Bühnenbild-Assistent/in,yes,0
3,Bühnenbildner/in,Bühnenbildner/in,yes,0
3,Bühneninspektor/in - Bühne/Film/Fernsehen ,Bühneninspektor/in - Bühne/Film/Fernsehen ,yes,0
3,Bühnenmaler/in und Bühnenplastiker/in,Bühnenmaler/in und Bühnenplastiker/in,yes,0
3,Bühnenmaler/in und Bühnenplastiker/in - Malerei,Bühnenmaler/in und Bühnenplastiker/in - Malerei,yes,0
3,Bühnenmaler/in und Bühnenplastiker/in - Plastik,Bühnenmaler/in und Bühnenplastiker/in - Plastik,yes,0
3,Bühnenmeister/in,Bühnenmeister/in,yes,0
3,Bühnentänzer/in ,Bühnentänzer/in ,yes,0
3,Bühnentänzer/in (Hochschule) ,Bühnentänzer/in (Hochschule) ,yes,0
3,Bühnentischler/in,Bühnentischler/in,yes,0
3,Bühnenzimmer(er/in) ,Bühnenzimmer(er/in) ,yes,0
3,"Buntdrucker/in (Flach-, Tiefdruck) ","Buntdrucker/in (Flach-, Tiefdruck) ",yes,0
3,Büroassistent/in ,Büroassistent/in ,yes,0
3,Bürobote/Bürobotin ,Bürobote/Bürobotin ,yes,0
3,Bürofachhelfer/in (§66 BBiG/§42m HWO) ,Bürofachhelfer/in (§66 BBiG/§42m HWO) ,yes,0
3,Bürofachkraft ,Bürofachkraft ,yes,0
3,Bürogehilf(e/in) ,Bürogehilf(e/in) ,yes,0
3,Büroinformationselektroniker/in ,Büroinformationselektroniker/in ,yes,0
3,Büroinformationselektronikermeister/in ,Büroinformationselektronikermeister/in ,yes,0
3,Bürokaufmann/-frau ,Bürokaufmann/-frau ,yes,0
3,Bürokraft (§66 BBiG/§42m HWO) ,Bürokraft (§66 BBiG/§42m HWO) ,yes,0
3,Bürokraft/Kaufmännische Fachkraft,Bürokraft/Kaufmännische Fachkraft,yes,0
3,Büroleiter/in - Handwerk,Büroleiter/in - Handwerk,yes,0
3,Büromaschinenmechaniker/in ,Büromaschinenmechaniker/in ,yes,0
3,Büromaschinenmechanikermeister/in ,Büromaschinenmechanikermeister/in ,yes,0
3,Bürovorsteher/in (Rechtsanwaltskanzlei/Notariat) ,Bürovorsteher/in (Rechtsanwaltskanzlei/Notariat) ,yes,0
3,Bürsten- u. Pinselfacharbeiter/in ,Bürsten- u. Pinselfacharbeiter/in ,yes,0
3,Bürsten- u. Pinselmachermeister/in ,Bürsten- u. Pinselmachermeister/in ,yes,0
3,Bürsten- und Pinselmacher/in,Bürsten- und Pinselmacher/in,yes,0
3,Bürsten- und Pinselmacher/in - Bürstenherstellung,Bürsten- und Pinselmacher/in - Bürstenherstellung,yes,0
3,Bürsten- und Pinselmacher/in - Pinselherstellung,Bürsten- und Pinselmacher/in - Pinselherstellung,yes,0
3,"Bürsteneinzieher/in (-> nicht aktuell, wird künftig beschrieben)","Bürsteneinzieher/in (-> nicht aktuell, wird künftig beschrieben)",yes,0
3,Busfahrer/in,Busfahrer/in,yes,0
3,Business-Development-Manager/in,Business-Development-Manager/in,yes,0
3,Büttenpapiermacher/in ,Büttenpapiermacher/in ,yes,0
3,Butterbereiter/in ,Butterbereiter/in ,yes,0
3,"Büttgesell(e/in) Papier-, Zellstoffherstellung ","Büttgesell(e/in) Papier-, Zellstoffherstellung ",yes,0
3,Byzantinist/in,Byzantinist/in,yes,0
3,CAD-Fachkraft,CAD-Fachkraft,yes,0
3,CAD-Fachkraft - Bau,CAD-Fachkraft - Bau,yes,0
