tagcategory_id,title_de,title_en,suggestion,created_by
2,Hydraulik,Hydraulik,yes,0
2,Illustrator,Illustrator,yes,0
2,Immobilien,Immobilien,yes,0
2,Indesign,Indesign,yes,0
2,Ingenieurwesen,Ingenieurwesen,yes,0
2,Initiative,Initiative,yes,0
2,Innovation,Innovation,yes,0
2,Inselfertigung,Inselfertigung,yes,0
2,Instagram,Instagram,yes,0
2,Intra- und interkulturelle Kompetenz,Intra- und interkulturelle Kompetenz,yes,0
2,IT,IT,yes,0
2,ITIL,ITIL,yes,0
2,IT-Security,IT-Security,yes,0
2,J2EE,J2EE,yes,0
2,Java,Java,yes,0
2,Java,Java,yes,0
2,JavaFX,JavaFX,yes,0
2,JavaScript,JavaScript,yes,0
2,JavaScript,JavaScript,yes,0
2,Jazz,Jazz,yes,0
2,jQuery,jQuery,yes,0
2,JSON,JSON,yes,0
2,Kampfgeist,Kampfgeist,yes,0
2,Key Account,Key Account,yes,0
2,Klavier,Klavier,yes,0
2,Kommunikation,Kommunikation,yes,0
2,Konfliktkompetenz,Konfliktkompetenz,yes,0
2,Kontakte,Kontakte,yes,0
2,Konzeption,Konzeption,yes,0
2,Kreativität,Kreativität,yes,0
2,Kritikkompetenz,Kritikkompetenz,yes,0
2,Kultur,Kultur,yes,0
2,Kundenbetreuung,Kundenbetreuung,yes,0
2,Kundenbindung,Kundenbindung,yes,0
2,Kunst,Kunst,yes,0
2,Kunstofftechnik,Kunstofftechnik,yes,0
2,LAMP (Softwarepaket,LAMP (Softwarepaket,yes,0
2,Leadgenerierung,Leadgenerierung,yes,0
2,Leistung,Leistung,yes,0
2,Lernen,Lernen,yes,0
2,Linguistik,Linguistik,yes,0
2,Linux,Linux,yes,0
2,Literatur,Literatur,yes,0
2,Literature,Literature,yes,0
2,Logik,Logik,yes,0
2,Logistik,Logistik,yes,0
2,Logopädie,Logopädie,yes,0
2,Loyalität,Loyalität,yes,0
2,Loyalty,Loyalty,yes,0
2,Mac,Mac,yes,0
2,Manuelles Testen,Manuelles Testen,yes,0
2,Marketing,Marketing,yes,0
2,Maschinenbau,Maschinenbau,yes,0
2,Mathematik,Mathematik,yes,0
2,Matlab,Matlab,yes,0
2,Mediation,Mediation,yes,0
2,Menschen,Menschen,yes,0
2,Menschenkenntnis,Menschenkenntnis,yes,0
2,Mentor,Mentor,yes,0
2,Merchandising,Merchandising,yes,0
2,Microsoft Excel,Microsoft Excel,yes,0
2,Microsoft Office,Microsoft Office,yes,0
2,Microsoft Outlook,Microsoft Outlook,yes,0
2,Microsoft Powerpoint,Microsoft Powerpoint,yes,0
2,Microsoft Word,Microsoft Word,yes,0
2,Mobile,Mobile,yes,0
2,Moderation,Moderation,yes,0
2,Moderation,Moderation,yes,0
2,Motivation,Motivation,yes,0
2,Motivierungsvermögen,Motivierungsvermögen,yes,0
2,Motorrad,Motorrad,yes,0
2,Motorsport,Motorsport,yes,0
2,MTM,MTM,yes,0
2,Musik,Musik,yes,0
2,MySQL,MySQL,yes,0
2,Nachhaltigkeit,Nachhaltigkeit,yes,0
2,Networking,Networking,yes,0
2,Netzwerk,Netzwerk,yes,0
2,Neugier,Neugier,yes,0
2,NLP,NLP,yes,0
2,Nonverbale Sensibilität,Nonverbale Sensibilität,yes,0
2,Normen,Normen,yes,0
2,Oracle,Oracle,yes,0
2,Organisationstalent,Organisationstalent,yes,0
2,OS,OS,yes,0
2,Pädagogik,Pädagogik,yes,0
2,Payment,Payment,yes,0
2,Personalführung,Personalführung,yes,0
2,Persönlichkeit,Persönlichkeit,yes,0
2,Photoshop,Photoshop,yes,0
2,Photovoltaik,Photovoltaik,yes,0
2,PHP,PHP,yes,0
2,PHP,PHP,yes,0
2,Physik,Physik,yes,0
2,Pivot-Tabelle,Pivot-Tabelle,yes,0
2,Planung,Planung,yes,0
2,Politik,Politik,yes,0
2,PR / Öffentlichkeitsarbeit,PR / Öffentlichkeitsarbeit,yes,0
2,Präsentation,Präsentation,yes,0
2,Präsentation,Präsentation,yes,0
2,Problemlösen,Problemlösen,yes,0
2,Produktionsplanung,Produktionsplanung,yes,0
2,Produktionsprozess,Produktionsprozess,yes,0
2,Projektleitung,Projektleitung,yes,0
2,Projektmanagement,Projektmanagement,yes,0
2,Projektstrukturplan,Projektstrukturplan,yes,0
2,Prozesssimulation,Prozesssimulation,yes,0
2,Prüfplan,Prüfplan,yes,0
2,Pünktlickkeit,Pünktlickkeit,yes,0
2,Qigong,Qigong,yes,0
2,Qualifizierung,Qualifizierung,yes,0
2,Qualitätskontrolle,Qualitätskontrolle,yes,0
2,Qualitätslenkung,Qualitätslenkung,yes,0
2,Qualitätsmanagement,Qualitätsmanagement,yes,0
2,QuarkXPress,QuarkXPress,yes,0
2,Recruiting,Recruiting,yes,0
2,Redaktion,Redaktion,yes,0
2,REFA,REFA,yes,0
2,Regelungstechnik,Regelungstechnik,yes,0
2,Reifen,Reifen,yes,0
2,Reisen,Reisen,yes,0
2,Reporting,Reporting,yes,0
2,Responsive Design,Responsive Design,yes,0
2,Responsiveness,Responsiveness,yes,0
2,REST,REST,yes,0
2,Retail,Retail,yes,0
2,Rhetorik,Rhetorik,yes,0
2,Risikomanagement,Risikomanagement,yes,0
2,Robotik,Robotik,yes,0
2,Ruhe,Ruhe,yes,0
2,Sales,Sales,yes,0
2,SASS,SASS,yes,0
2,Schauspielerei,Schauspielerei,yes,0
2,Schemazeichnung,Schemazeichnung,yes,0
2,Schlagfertigkeit,Schlagfertigkeit,yes,0
2,Schreiben,Schreiben,yes,0
2,Selbstbewusstsein,Selbstbewusstsein,yes,0
2,Selbstvermarktungsfähigkeit,Selbstvermarktungsfähigkeit,yes,0
2,SEM,SEM,yes,0
2,SEO,SEO,yes,0
2,Service,Service,yes,0
2,Simulation,Simulation,yes,0
2,Six Sigma,Six Sigma,yes,0
2,Skizzen,Skizzen,yes,0
2,Social,Social,yes,0
2,Softwaretesting,Softwaretesting,yes,0
2,Soziale Kompetenz,Soziale Kompetenz,yes,0
2,Sport,Sport,yes,0
2,Sports,Sports,yes,0
2,Sprachen,Sprachen,yes,0
2,Sprechen,Sprechen,yes,0
2,Spritzgießen,Spritzgießen,yes,0
2,SQL,SQL,yes,0
2,Startup,Startup,yes,0
2,Statistik,Statistik,yes,0
2,Stochastik,Stochastik,yes,0
2,strategisches Verkaufsmanagement,strategisches Verkaufsmanagement,yes,0
2,Streaming,Streaming,yes,0
2,Strukturiertes Denken,Strukturiertes Denken,yes,0
2,Sturkturierte Arbeitsweise,Sturkturierte Arbeitsweise,yes,0
2,Systemisches Denken,Systemisches Denken,yes,0
2,Tabellenkalkultation,Tabellenkalkultation,yes,0
2,Tanz,Tanz,yes,0
2,Targeting,Targeting,yes,0
2,Teamfähigkeit,Teamfähigkeit,yes,0
2,Teamleitung,Teamleitung,yes,0
2,Technik,Technik,yes,0
2,Technische Zeichnung,Technische Zeichnung,yes,0
2,Technologie,Technologie,yes,0
2,Telefonverkauf,Telefonverkauf,yes,0
2,Test Suite,Test Suite,yes,0
2,Testautomatisierung,Testautomatisierung,yes,0
2,Theater,Theater,yes,0
2,Thermografie,Thermografie,yes,0
2,Training,Training,yes,0
2,TYPO3,TYPO3,yes,0
2,Überzeugungsvermögen,Überzeugungsvermögen,yes,0
2,UML,UML,yes,0
2,Unix,Unix,yes,0
2,Unternehmen,Unternehmen,yes,0
2,Unternehmensberatung,Unternehmensberatung,yes,0
2,Urteilsvermögen,Urteilsvermögen,yes,0
2,Usability,Usability,yes,0
2,UX,UX,yes,0
2,Verantwortung,Verantwortung,yes,0
2,Verbände,Verbände,yes,0
2,Vereinfachen,Vereinfachen,yes,0
2,Verhandlung,Verhandlung,yes,0
2,Verhandlungsgeschick,Verhandlungsgeschick,yes,0
2,Verifikation und Validierung,Verifikation und Validierung,yes,0
2,Verkaufsmanagement,Verkaufsmanagement,yes,0
2,Vermarktung,Vermarktung,yes,0
2,Vertrieb,Vertrieb,yes,0
2,Video,Video,yes,0
2,Virtualisierung,Virtualisierung,yes,0
2,Visualisierung,Visualisierung,yes,0
2,Vmware,Vmware,yes,0
2,VWL,VWL,yes,0
2,Webanwendung,Webanwendung,yes,0
2,Webdesign,Webdesign,yes,0
2,Web-Design,Web-Design,yes,0
2,Webseitenentwicklung,Webseitenentwicklung,yes,0
2,Webservice,Webservice,yes,0
2,Werbung,Werbung,yes,0
2,White-Box-Test,White-Box-Test,yes,0
2,Windows,Windows,yes,0
2,Wintersport,Wintersport,yes,0
2,XenApp,XenApp,yes,0
2,XenServer,XenServer,yes,0
2,XML,XML,yes,0
2,XSD,XSD,yes,0
2,XSLT,XSLT,yes,0
2,Yacht,Yacht,yes,0
2,Yield Management,Yield Management,yes,0
2,Yoga,Yoga,yes,0
2,Yoga Unterricht,Yoga Unterricht,yes,0
2,Zahlen,Zahlen,yes,0
2,Zeichnen,Zeichnen,yes,0
2,Zeitmanagement,Zeitmanagement,yes,0
2,Zend,Zend,yes,0
2,Zielgruppen,Zielgruppen,yes,0
2,Zielstrebigkeit,Zielstrebigkeit,yes,0
2,Zuverlässigkeit,Zuverlässigkeit,yes,0
